arm,component,scope,scope_id,oracle_nrmse,residual_rms,frozen_metric_reproduced,status,evidence_class,selected_oracle,target_magnitude_p25,target_magnitude_p75
SS,density_rate,FAMILY_FOLD,F3|FOLD_1,0.38442285567919354,0.03463859271971542,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F4|FOLD_1,0.03226526193560298,0.002907275804940592,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F1|FOLD_2,0.3681565643038347,0.03321747213570738,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F2|FOLD_2,0.2399017743693263,0.021645493461426378,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F3|FOLD_2,0.5542123207409045,0.05000462875431327,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F4|FOLD_2,0.043524478765254324,0.003927060660564089,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F1|FOLD_3,2.66663593622137,0.18123040565295595,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F2|FOLD_3,0.6154154562567871,0.04182497928103287,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F3|FOLD_3,0.7420299348766698,0.05042997593998212,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F4|FOLD_3,1.6914727481196206,0.11495618435526521,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F1|FOLD_4,0.10437755582716231,0.009984036338061405,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F2|FOLD_4,0.3081441709528468,0.029474943878254913,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F3|FOLD_4,0.06935629433286891,0.0066341442602782874,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F4|FOLD_4,1.4888941582713442,0.14241733543103396,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F1|FOLD_5,0.2811226796696582,0.027412337693690666,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F2|FOLD_5,0.06692990685241385,0.006526350739832004,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F3|FOLD_5,0.4570681925683238,0.0445688254624304,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,FAMILY_FOLD,F4|FOLD_5,0.02650491960834977,0.0025845008581377206,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,TARGET_AMPLITUDE,LOW_LE_P25,,0.004562408525877622,,EVALUABLE_RAW_RESIDUAL_ONLY,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,0.0,0.011759612076561038
SS,density_rate,TARGET_AMPLITUDE,MID_P25_TO_P75,,0.011934056286902748,,EVALUABLE_RAW_RESIDUAL_ONLY,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,0.0,0.011759612076561038
SS,density_rate,TARGET_AMPLITUDE,HIGH_GE_P75,,0.11923323758369911,,EVALUABLE_RAW_RESIDUAL_ONLY,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,0.0,0.011759612076561038
SS,density_rate,DESIGN_ONLY_POLARIZATION,longitudinal,,0.11142535104881165,,EVALUABLE_RAW_RESIDUAL_ONLY,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,DESIGN_ONLY_POLARIZATION,none,,0.004577703010125232,,EVALUABLE_RAW_RESIDUAL_ONLY,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,density_rate,DESIGN_ONLY_POLARIZATION,transverse,,0.0064606964488308355,,EVALUABLE_RAW_RESIDUAL_ONLY,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,OVERALL,ALL,0.5078842499200736,0.6893980461120668,True,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FOLD,FOLD_0,0.43276825507723016,0.5803155731828631,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,ridge,,
SS,pressure_gradient_acceleration,FOLD,FOLD_1,1.3050888254138744,1.268734504607003,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,ridge,,
SS,pressure_gradient_acceleration,FOLD,FOLD_2,0.3124430543786,0.4012666913803939,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,ridge,,
SS,pressure_gradient_acceleration,FOLD,FOLD_3,0.231149559171463,0.2993025324361464,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,ridge,,
SS,pressure_gradient_acceleration,FOLD,FOLD_4,0.31361475667397354,0.4030533044088687,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,ridge,,
SS,pressure_gradient_acceleration,FOLD,FOLD_5,0.4522410488053012,0.5780976967122613,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,ridge,,
SS,pressure_gradient_acceleration,FAMILY,F1,0.7718723809576661,0.8491981787590223,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY,F2,0.3138795870160704,0.3885724901087498,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY,F3,0.3620269192457965,0.3893932619405687,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY,F4,0.5837581124607617,0.9366565136755682,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_0,0.1805163195489296,0.2037152042764282,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_0,0.33319192922626506,0.37601177608314623,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_0,0.4661519846511672,0.5260590677583313,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_0,0.7512127868825585,0.8477541904091672,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_1,2.3811602233245455,1.7273186616087812,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_1,0.05348840583383671,0.03880105197099853,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_1,0.5037566830927783,0.36543039443242786,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_1,2.281949989404337,1.655350514822889,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F1|FOLD_2,0.5026362673250299,0.5489418968523339,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F2|FOLD_2,0.4462167891863469,0.4873247447242325,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F3|FOLD_2,0.23580374714617788,0.2575272909219003,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
SS,pressure_gradient_acceleration,FAMILY_FOLD,F4|FOLD_2,0.06511541385684529,0.07111420548129123,,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY,,,
