component,scope,scope_id,ss_wn,ms_wn,wn_ratio_ms_over_ss,ss_wb,ms_wb,wb_ratio_ms_over_ss,ss_d,ms_d,d_ratio_ms_over_ss,log_scale_cancellation_gap,numerator_delta,denominator_delta,status,evidence_class
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|21b79bdb11d90c0a9b01efce71ed9eec0d7fba61736210c4c1ab358a9c4e965a,0.000345143424941468,0.0003371401570013151,0.9768117618305777,0.0003603039400148808,0.0003603039400148808,1.0,0.957922982821707,0.9357104365480737,0.9768117618305776,0.0234613150720415,-8.003267940152891e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|21dfb26365637485a590f4aa1b2a5297d551eab87745fb26abbdd41a0e1d8daa,6.984211747055739e-07,6.984211747055739e-07,1.0,0.00015507490658694736,0.00015507490658694736,1.0,0.004503766535006637,0.004503766535006637,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|226b761343bde11d0f8531972b4efd2a54f34c441ce74b43268bfdfde41542ed,0.0,0.0,,0.00010630896476822733,0.00010630896476822733,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|292cdf1c570d6fb417a11eb6a7d4d830f9162a0bf0e09496e15edbaa84e1f3f4,0.0,0.0,,0.00011229546056230481,0.00011229546056230481,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|29dc93f9e64f8875b47eb06f84606bc0c4a0e9315877441085164bd7870ebc8e,0.00014065220696850284,8.909983927461422e-05,0.633476297279622,0.00010174653495417597,0.00010174653495417597,1.0,1.3823783486272923,0.8757039177279355,0.633476297279622,0.4565326954227013,-5.155236769388861e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|2bf67fa14447cc7892bedcae7ba79ef420cf3b1aa476bde75527a097c9a5c922,0.0,0.0,,0.00012011992861109041,0.00012011992861109041,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|2d885ab8e36e98def0f3a036fab45f57940afd290e12c42ece2cbbf2a0b7faed,3.597195600163851e-08,4.014091723346909e-08,1.1158947606752518,9.324591920282695e-05,9.324591920282695e-05,1.0,0.00038577512355680594,0.0004304844391758876,1.1158947606752516,0.10965655904234586,4.168961231830582e-09,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc,0.00022268642613542246,0.00014471400479324376,0.6498555269158558,0.00020853326939766843,0.00020853326939766843,1.0,1.0678700179526954,0.6939612331942933,0.6498555269158558,0.43100520708056417,-7.79724213421787e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c,7.252254367908983e-05,7.234551135620604e-05,0.9975589338996829,0.00011329420014473586,0.00011329420014473586,1.0,0.6401258280339212,0.6385632385751702,0.997558933899683,0.002444050359675642,-1.7703232288379873e-07,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d,2.557876756465546e-07,2.2460376208132618e-07,0.8780867237391135,8.1142504558447e-05,8.1142504558447e-05,1.0,0.0031523266016802646,0.002768016137825077,0.8780867237391136,0.1300099160345353,-3.1183913565228446e-08,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9,0.00017883239685762857,0.00016451642776740241,0.9199475635187995,0.00015649575472047816,0.00015649575472047816,1.0,1.142730019590925,1.0512516972824613,0.9199475635187994,0.08343860673861274,-1.4315969090226158e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006,0.0001651769751713798,0.00013178233449071458,0.7978250864200865,0.00029827976726419866,0.00029827976726419866,1.0,0.5537652677094781,0.44180782256675677,0.7978250864200866,0.22586589550772243,-3.339464068066522e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd,5.2644300427736333e-08,2.3410561467346865e-08,0.4446931819235023,0.00011519453973013296,0.00011519453973013296,1.0,0.0004570034356755667,0.0002032263119605404,0.4446931819235024,0.8103707134393228,-2.923373896038947e-08,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af,6.027645871624707e-06,9.558270194490754e-07,0.15857385118602518,0.00014854882564585738,0.00014854882564585738,1.0,0.040576866531376724,0.006434429994941739,0.1585738511860252,1.8415348560980658,-5.071818852175632e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db,0.0,0.0,,0.00012266766519478627,0.00012266766519478627,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87,1.3616943508365293e-08,2.3280128265993043e-09,0.17096441834903234,7.460529466863419e-05,7.460529466863419e-05,1.0,0.00018251980062334872,3.120439155075216e-05,0.17096441834903234,1.7662998239613088,-1.1288930681765988e-08,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296,4.655321841400086e-05,0.00011630753711909491,2.498378008685979,0.0001078196474114495,0.0001078196474114495,1.0,0.43176934382237014,1.0787230334305848,2.498378008685979,0.9156417247890023,6.975431870509405e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6,0.0,0.0,,0.00010350369054296737,0.00010350369054296737,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3e17b326e03465aac98a6b656cd3125c19ada3cc77d6223ebd6e30804155ff56,0.00023206134882685308,0.00016444840354176135,0.7086419361651669,0.003998678344102895,0.003998678344102895,1.0,0.058034512620673454,0.04112568938791585,0.7086419361651669,0.34440490658422757,-6.761294528509173e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3e594f148c4f0181faaf58cc7906a2e9e8709c7be31e59cdc8bdd6b6b7c398a2,2.3298514895922023e-06,3.837477006330899e-07,0.16470908225152922,0.0001421046237581029,0.0001421046237581029,1.0,0.016395324993493415,0.002700458932893859,0.1647090822515292,1.803574499108065,-1.9461037889591124e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|40ad278dca26109101acf56cf89434c2db030106327c552c8aaad7f18589b1fc,0.0003587292279056863,9.228662080021527e-05,0.25725983170927574,0.0009860980650728054,0.0009860980650728054,1.0,0.3637865650605457,0.09358767050557146,0.2572598317092757,1.3576686864977003,-0.000266442607105471,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|41b714ff189f53f826864cf9fac2bed83a6e097351a7033fcea23d658bf21b54,0.0,0.0,,0.00011119669560594631,0.00011119669560594631,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|41ec221cb0eeb1bbfd7efc4d5d4cd642cd62a71a09fd5ce2fc9fff0cbe48931c,2.0404815217423514e-09,1.4358721424874962e-10,0.07036927936800996,0.00010277843268215166,0.00010277843268215166,1.0,1.9853207219579428e-05,1.397055885185577e-06,0.07036927936800996,2.6539984836698713,-1.896894307493602e-09,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|429c6019f8749d53e4581b918e84a928af92c02c8bd8516136f7bea7e94cf671,1.718728670047074e-05,1.8651897894514848e-05,1.0852147997277541,0.00013445989082537868,0.00013445989082537868,1.0,0.12782463673714897,0.13871718755697807,1.0852147997277544,0.08177793949784538,1.4646111940441076e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|42e50ef40056d389a76817004688f104ee3861e2ea394e0b7ded0e04dbc7e54e,0.00011584157018585857,0.00011253941662027769,0.9714942264656562,8.779146506619142e-05,8.779146506619142e-05,1.0,1.3195083382936876,1.2818947324256094,0.9714942264656561,0.02891995308950039,-3.302153565580882e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|43048a070f7e90a4b3daec507e653fb282b428f5e4cf309a72c949e8f5226bf3,1.0543378434898407e-07,3.788941682456432e-08,0.3593669435135799,0.00010457579174506681,0.00010457579174506681,1.0,0.0010082045049776803,0.0003623153713904508,0.3593669435135799,1.0234112857309794,-6.754436752441974e-08,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|4389c621e60229f631c944081b4adc544d96927c12f624ff90ee3e85668f651e,3.698931677186974e-05,1.1472229038816622e-05,0.31014979567130624,9.735072544858224e-05,9.735072544858224e-05,1.0,0.3799593336508458,0.1178443096952155,0.3101497956713063,1.170699886369269,-2.5517087733053122e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|440a69e5e6d8a6266c3153ff4cc4273aafca8ec71c677d3f24cfa0db89cae65c,0.0,0.0,,9.941853375247454e-05,9.941853375247454e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|4666d705aea26a6f22073d7a13f6e76c36824d125314c031a782f73ac5ba6779,0.00014032400370716085,0.00012962762322068575,0.9237736937096155,9.838197610224358e-05,9.838197610224358e-05,1.0,1.4263182065110074,1.3175952380339473,0.9237736937096154,0.07928815756599888,-1.0696380486475098e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|46ad1db2ba1a448aa8fcf8fea69b4b772861af80c9b661f505a8c591ffdfe68c,2.221061122498777e-07,2.7312035916402574e-07,1.2296841198893036,0.00013378476544988763,0.00013378476544988763,1.0,0.0016601749197898996,0.0020414907351041377,1.2296841198893036,0.20675732330406835,5.101424691414803e-08,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|4729596698ed7c65dd5f082aea4dac27cd26c6550de18eb2382e9ca6f186b90b,3.934701638952696e-06,9.738485994174503e-05,24.75025271996635,0.0002233055739751689,0.0002233055739751689,1.0,0.01762025716111424,0.4361058177283743,24.75025271996635,3.2088356998702996,9.345015830279232e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|475ead0c3c732d8046f08c0918482fe4219c4fa643d2e948ba96c0bc2f6d887d,0.0,0.0,,0.0001120461127390381,0.0001120461127390381,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|49aae8e0ac8e4584d3624cd5459480c917c8157571a4f7ac9660003550146055,7.584885848403028e-05,6.729115349780688e-05,0.8871742415474163,0.00017657505307482074,0.00017657505307482074,1.0,0.429555914967731,0.38109094306370317,0.8871742415474162,0.11971387679011745,-8.557704986223404e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|4a864b01d23e69fbf80902fd3a728f366c9eb285ead51eb5724dfe25ca232031,0.00011528771375478628,0.00017527156841218235,1.5202970264895705,0.0001228397956581173,0.0001228397956581173,1.0,0.9385208851669726,1.4268305110177082,1.5202970264895705,0.41890572793190617,5.998385465739607e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|4c3bbd0a7d56407cf1ccc6d516e10bc822949b03124ef92a27e554a97f6ed1b2,0.0007573501120157857,0.0009798847384516892,1.2938332257502394,0.0005001252946249999,0.0005001252946249999,1.0,1.5143207515301864,1.959278502772828,1.2938332257502394,0.2576093050448261,0.0002225346264359035,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|4cf69c455bf1f50d880646e37d5ce58645992adb18a995a52fdf89583dcd2384,0.0,0.0,,0.00010178385311842718,0.00010178385311842718,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|51aa7e7dbbb5aa6496f5ed0b95d8e85438067333a238c5e41877a3cd9ace3175,6.242428498940291e-07,4.910055022445339e-08,0.07865616760013935,8.921299142244727e-05,8.921299142244727e-05,1.0,0.006997219126282549,0.0005503744403317809,0.07865616760013935,2.5426692342416697,-5.751422996695757e-07,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|541d56dfe6d37f091e41084f899b04aeee2814cee915608e406b47dce85c3c8b,0.00029429290916540364,0.0003139230410639051,1.0667027009049295,0.00024915115693488065,0.00024915115693488065,1.0,1.1811821899037838,1.2599702322311654,1.0667027009049295,0.06457230266534031,1.963013189850148e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|55cdcba2ab757796978976644840d2bce6b96e998f32047a71aff1f289ed6480,6.632358756113817e-05,1.3194227987364145e-05,0.1989371876966319,9.116650166556128e-05,9.116650166556128e-05,1.0,0.7274995349107743,0.14472671152575714,0.1989371876966319,1.6147661437977618,-5.312935957377402e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|56571c9b6d895bc0e855ce89225a188e41167fe16fc1aed7e4e19ab1ddaef9cb,0.0,0.0,,0.00014533058419900871,0.00014533058419900871,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5717c014ee19e2404587fa3546273faef8d6d97d2a31a4b9e01b24770e476426,8.207193189318392e-05,2.08687224043829e-05,0.2542735612894236,0.00012854791581010816,0.00012854791581010816,1.0,0.6384540066322127,0.162341973985874,0.2542735612894236,1.3693445785754683,-6.120320948880102e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5788e5f098ee24a0bfe3ef48cb7ba08a0bdbab2c319fd19eedc3c9eb4ac76f03,2.7941549227320127e-05,2.360697517018668e-05,0.8448699454039122,0.00012376533011019443,0.00012376533011019443,1.0,0.22576232942167548,0.190739806932751,0.8448699454039121,0.16857257423504127,-4.334574057133446e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5851badadb2dbcb7aa9bd12e7e1999f87fd380febbee831ba86fec2a8906fa0a,0.0,0.0,,6.667697846135591e-05,6.667697846135591e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5915fb95e293a089619d78d1366edf95fa145cc69452df6337d9252e862b1502,4.771260049449475e-05,4.290026381225922e-05,0.899139082079779,9.29665408188357e-05,9.29665408188357e-05,1.0,0.5132233605149675,0.46145918127532737,0.899139082079779,0.10631754893502715,-4.8123366822355314e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5932ef4f3ff2f79b2fa4005d45fb593b78f4308c6edd18917a8552256cdfcf19,0.0,0.0,,9.79667482341839e-05,9.79667482341839e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|59aef3f6a7aa33f774612e58955e925638af1b151b9e6b2d7127236b21c1a5a6,0.0,0.0,,6.560227778265089e-05,6.560227778265089e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5a0dbac6ae904f5529ad460639c41b1b383ca8809b93f779bcc31cb0fd08d08b,0.0,0.0,,8.594109722817787e-05,8.594109722817787e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5c056a7425c54539d868f52b6ae68a4c578195d4f6b5cb7d636be4eab2c2df8c,0.0,0.0,,8.816149894576993e-05,8.816149894576993e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5c07d2280b8a6c46f1c42b9f7878f3f5c5e2174c9419aaf05f2bb6b52ab2f5f6,0.0,0.0,,9.427800804663608e-05,9.427800804663608e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5cf76bdd12cdf0612bba343b6cf1b9e46ef0764cc183560f7b16acacca9460f1,0.0,0.0,,7.859332363688443e-05,7.859332363688443e-05,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5d84595c43a38b585d7953f18ac50da686f8debb482b1cca6058cffe84d274b6,8.628324731717003e-05,8.610010615109511e-05,0.9978774423567798,0.00011251885571602081,0.00011251885571602081,1.0,0.7668336721707767,0.765206023498832,0.9978774423567799,0.002124813461329186,-1.8314116607491798e-07,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|5e2623db68536d2f4bee911245429597fdaee9006859890dec92aeaff707fe09,0.00014783430573051418,0.0003306967030831675,2.2369415640642405,0.00016053623766608014,0.00016053623766608014,1.0,0.9208781012920813,2.059950500216816,2.2369415640642405,0.8051095597100408,0.0001828623973526533,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|61b0a8ee57598b36eed2786a9e3e1cafd7d1e5cb7b5052c92f6d5c1826bc6619,5.190145448116527e-05,3.782344115880975e-05,0.728754936386911,0.000131403533838112,0.000131403533838112,1.0,0.3949776156332858,0.287841887155089,0.728754936386911,0.3164177675676001,-1.4078013322355517e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|61d4f5ea89fdb94c7fd8a7150c89f5910fdf9e6c5a71383e850b5a750c8fcf55,0.0004747081806326823,0.00018098374977345853,0.38125264564062644,0.0005724152215833449,0.0005724152215833449,1.0,0.8293074026221781,0.3161756412990616,0.3812526456406265,0.9642930116993434,-0.0002937244308592238,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|6260b45ec31956360cb50305f8ad9fa70be57f53fb24bc0523fc70aeb48f57ae,0.00013967456162428024,0.00021114696307142767,1.511706645905972,0.0001923303714214138,0.0001923303714214138,1.0,0.7262220760663963,1.0978347387932037,1.511706645905972,0.4132392416756033,7.147240144714744e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|6359faeb0765247f7e12d6c9e8bbc8898fa74fca5c76c863a6009dffddbcb32e,0.0004111953056368321,0.00017357735868360797,0.42212874588824123,0.0002387376344253074,0.0002387376344253074,1.0,1.7223732095137294,0.7270632428835355,0.42212874588824123,0.8624449264318781,-0.0002376179469532241,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|64cf1977fe8b52c7e0fc1798d4810be4243b09c0886573ce42439c1eaf431667,4.0942799695408894e-10,4.0942799695408894e-10,1.0,0.00013161537941014156,0.00013161537941014156,1.0,3.1107914499735176e-06,3.1107914499735176e-06,1.0,0.0,0.0,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|66e31e43c39c0807b2398e5067c9aaab318a50b596f04344988d8e71103f4693,3.169889416182864e-05,1.5262646945509493e-05,0.48148830894828365,0.000101129519998153,0.000101129519998153,1.0,0.3134484783711776,0.150921777793351,0.48148830894828376,0.730873328519971,-1.6436247216319146e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|6918def6b8a6923e67fc2a25f9ee5a59a177f2b6c9bf8dfd922cd28ef3b4c287,0.0001669775207407561,0.0002035823218800221,1.2192199343772592,0.00016450021451100638,0.00016450021451100638,1.0,1.01505959270092,1.237580890001823,1.219219934377259,0.19821125619162738,3.660480113926599e-05,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|6aba5ce17b9c02240405669069c0b485de9d3ce1714e3e85b0411d61ec7beb5e,5.8359434222146445e-09,3.7803107504859755e-10,0.06477634337742448,0.00010988028463884431,0.00010988028463884431,1.0,5.311183385988019e-05,3.4403903875123195e-06,0.06477634337742448,2.7368148136147132,-5.457912347166047e-09,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|6ad90de4847db7d34a3540ed573a050180b363be817d3503c19045b1a2f0ed3c,0.00024026819695961376,0.0001316396939717006,0.5478864686940972,0.0001867646060592462,0.0001867646060592462,1.0,1.2864760728989246,0.7048428326400418,0.5478864686940972,0.6016871874134828,-0.00010862850298791317,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|6af5032f0b166e8e3ff27ce0b5fdfb49cda87c61afe66a4eb6eb807e625daf8a,3.0015707027393747e-05,2.6664585633655076e-05,0.8883544075546753,0.00012815324330118304,0.00012815324330118304,1.0,0.2342173030833989,0.20806797351970666,0.8883544075546753,0.11838450800560694,-3.351121393738671e-06,0.0,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|6d1fc2b84d6da564ae936d907e04365ad5b63a9377b77c1faa05d68a9fe06d3c,0.0,0.0,,0.00013179608189804184,0.00013179608189804184,1.0,0.0,0.0,,,0.0,0.0,NOT_EVALUABLE_RATIO,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
