design_only_label,stratum,arm,component,case_count,candidate_c_wn,candidate_c_wb,candidate_c_d,cvar,near_collision_rate,model_input_authorized,status,oracle_residual_rms,oracle_status,evidence_class
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2d885ab8e36e98def0f3a036fab45f57940afd290e12c42ece2cbbf2a0b7faed""",MS,pressure_gradient_acceleration,1,1.2008088802722241e-07,1.261254815461715,9.520747636017049e-08,8.806297148422197e-08,0.0,False,EVALUABLE,0.005234407060344583,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2d885ab8e36e98def0f3a036fab45f57940afd290e12c42ece2cbbf2a0b7faed""",MS,viscosity_laplacian_acceleration,1,4.014091723346909e-08,9.324591920282695e-05,0.0004304844391758876,0.00031311721920588534,0.0,False,EVALUABLE,0.00011526332977023679,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc""",SS,density_rate,1,0.010096606767498283,0.028408761462102937,0.3554046796783829,0.6100644473472843,0.0,False,EVALUABLE,0.005329675679623625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc""",SS,pressure_gradient_acceleration,1,0.0,1.287694727790583,0.0,0.0,0.0,False,EVALUABLE,0.012762141290574621,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc""",SS,viscosity_laplacian_acceleration,1,0.00022268642613542246,0.00020853326939766843,1.0678700179526954,0.9145655699601776,0.0,False,EVALUABLE,0.0015751367566075726,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc""",MS,density_rate,1,0.00010692983756099787,0.028408761462102937,0.0037639739311987053,0.00800378764944119,0.0,False,EVALUABLE,0.011923700386642094,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc""",MS,pressure_gradient_acceleration,1,0.0,1.287694727790583,0.0,0.0,0.0,False,EVALUABLE,0.0035958319024928125,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc""",MS,viscosity_laplacian_acceleration,1,0.00014471400479324376,0.00020853326939766843,0.6939612331942933,0.6943394720098497,0.0,False,EVALUABLE,0.0005729685454426164,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c""",SS,density_rate,12,0.0039922773376013234,0.007806328842434591,0.511415470470526,0.48496769665688705,0.0,False,EVALUABLE,0.0029595713718107318,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c""",SS,pressure_gradient_acceleration,12,1.0964061028092063,1.0608397674697534,1.0335265856636233,0.6886940707768793,0.0,False,EVALUABLE,0.5618698619472108,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c""",SS,viscosity_laplacian_acceleration,12,7.252254367908983e-05,0.00011329420014473586,0.6401258280339212,0.6288636073227251,0.0,False,EVALUABLE,0.0004174287596315108,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c""",MS,density_rate,12,0.003998469484580003,0.007806328842434591,0.5122086918558486,0.48567581261299786,0.0,False,EVALUABLE,0.0016060205993268712,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c""",MS,pressure_gradient_acceleration,12,1.082065613175444,1.0608397674697534,1.0200085313131853,0.6735745931079684,9.765625e-05,False,EVALUABLE,0.3789213668057153,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c""",MS,viscosity_laplacian_acceleration,12,7.234551135620604e-05,0.00011329420014473586,0.6385632385751702,0.6272494600067856,0.0,False,EVALUABLE,0.00027027212390261885,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d""",SS,density_rate,2,1.145585622603981e-33,0.006557671893305557,1.7469395255554943e-31,6.383421149602372e-32,0.0,False,EVALUABLE,0.0005030666059833892,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d""",SS,pressure_gradient_acceleration,2,2.3953901277441507e-07,1.0554739556175599,2.2694924067004602e-07,2.018560391113325e-07,0.0,False,EVALUABLE,0.004134316828317471,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d""",SS,viscosity_laplacian_acceleration,2,2.557876756465546e-07,8.1142504558447e-05,0.0031523266016802646,0.0016924390500370646,0.0,False,EVALUABLE,0.0005446116684686358,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d""",MS,density_rate,2,1.4249307674346117e-33,0.006557671893305557,2.172921717674319e-31,8.965631792908705e-32,0.0,False,EVALUABLE,0.00012400599582158288,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d""",MS,pressure_gradient_acceleration,2,2.3512873389863737e-07,1.0554739556175599,2.2277075871669718e-07,1.759257683921439e-07,0.0005859375,False,EVALUABLE,0.0029641355302128408,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d""",MS,viscosity_laplacian_acceleration,2,2.2460376208132618e-07,8.1142504558447e-05,0.002768016137825077,0.0016390504755638639,0.0,False,EVALUABLE,0.0001005232022212289,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9""",SS,density_rate,1,4.100439227648321e-12,0.010839707414507432,3.782795116923965e-10,2.789260040857671e-10,0.0,False,EVALUABLE,0.0012078157307333795,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9""",SS,pressure_gradient_acceleration,1,0.0,1.154273283752937,0.0,0.0,0.0,False,EVALUABLE,0.004494997721488605,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9""",SS,viscosity_laplacian_acceleration,1,0.00017883239685762857,0.00015649575472047816,1.142730019590925,0.6561075594530961,0.0,False,EVALUABLE,0.004127564340943454,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9""",MS,density_rate,1,4.108176027146005e-12,0.010839707414507432,3.789932578482502e-10,2.7935935247568484e-10,0.0,False,EVALUABLE,0.0008709127449320895,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9""",MS,pressure_gradient_acceleration,1,0.0,1.154273283752937,0.0,0.0,0.0,False,EVALUABLE,0.002783564002820711,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9""",MS,viscosity_laplacian_acceleration,1,0.00016451642776740241,0.00015649575472047816,1.0512516972824613,0.5558302428793169,0.0,False,EVALUABLE,0.0010142330549346933,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006""",SS,density_rate,1,0.06468384781189879,0.04176741282751531,1.5486678114112615,4.740804279919767,0.0,False,EVALUABLE,0.1235004293098853,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006""",SS,pressure_gradient_acceleration,1,0.0,0.790228772601083,0.0,0.0,0.0,False,EVALUABLE,0.005255431139742366,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006""",SS,viscosity_laplacian_acceleration,1,0.0001651769751713798,0.00029827976726419866,0.5537652677094781,0.48622209461166666,0.0,False,EVALUABLE,0.00498692430534906,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006""",MS,density_rate,1,1.294571084897693e-05,0.04176741282751531,0.0003099476355511449,0.0012369235865697112,0.0,False,EVALUABLE,0.001083867069470372,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006""",MS,pressure_gradient_acceleration,1,0.0,0.790228772601083,0.0,0.0,0.0,False,EVALUABLE,0.004986095853624293,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006""",MS,viscosity_laplacian_acceleration,1,0.00013178233449071458,0.00029827976726419866,0.44180782256675677,0.5417804211572393,0.0,False,EVALUABLE,0.001009891131504176,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd""",SS,density_rate,1,8.348665567675618e-32,0.011098836669366513,7.522108682541893e-30,4.039808718439193e-30,0.0,False,EVALUABLE,0.0008650257513253913,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd""",SS,pressure_gradient_acceleration,1,0.0,1.1106893231438262,0.0,0.0,0.0,False,EVALUABLE,0.008568205163463651,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd""",SS,viscosity_laplacian_acceleration,1,5.2644300427736333e-08,0.00011519453973013296,0.0004570034356755667,0.00043768223991237984,0.0,False,EVALUABLE,0.006299807967919906,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd""",MS,density_rate,1,8.557553735003181e-32,0.011098836669366513,7.710315945654528e-30,3.8592930449362555e-30,0.0,False,EVALUABLE,0.00020896737985507785,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd""",MS,pressure_gradient_acceleration,1,0.0,1.1106893231438262,0.0,0.0,0.0,False,EVALUABLE,0.0020162681220263403,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd""",MS,viscosity_laplacian_acceleration,1,2.3410561467346865e-08,0.00011519453973013296,0.0002032263119605404,0.00021083925685079366,0.0,False,EVALUABLE,0.0002596995174950522,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af""",SS,density_rate,1,1.406773142407166e-13,0.0087949793234025,1.5995184191779655e-11,1.7985541589910838e-11,0.0,False,EVALUABLE,0.00089766509317605,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af""",SS,pressure_gradient_acceleration,1,0.0,0.44537122392177786,0.0,0.0,0.0,False,EVALUABLE,0.002738432263359111,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af""",SS,viscosity_laplacian_acceleration,1,6.027645871624707e-06,0.00014854882564585738,0.040576866531376724,0.04642812587752395,0.0,False,EVALUABLE,0.004576797746667713,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af""",MS,density_rate,1,3.3271106272944244e-32,0.0087949793234025,3.782965831927926e-30,1.6246870919640125e-30,0.0,False,EVALUABLE,0.0003207321870227942,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af""",MS,pressure_gradient_acceleration,1,0.0,0.44537122392177786,0.0,0.0,0.0,False,EVALUABLE,0.0016846368525112124,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af""",MS,viscosity_laplacian_acceleration,1,9.558270194490754e-07,0.00014854882564585738,0.006434429994941739,0.00671164234758089,0.0,False,EVALUABLE,0.00038823467023400203,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db""",SS,density_rate,1,0.0,0.009429750975380242,0.0,0.0,0.0,False,EVALUABLE,0.0035937496854649294,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db""",SS,pressure_gradient_acceleration,1,1.5563650828526694,3.969669089527266,0.3920641866493742,0.36480885762341675,0.0,False,EVALUABLE,1.1124973261236295,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db""",SS,viscosity_laplacian_acceleration,1,0.0,0.00012266766519478627,0.0,0.0,0.0,False,EVALUABLE,9.386131008300874e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db""",MS,density_rate,1,0.0,0.009429750975380242,0.0,0.0,0.0,False,EVALUABLE,0.000945493738680625,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db""",MS,pressure_gradient_acceleration,1,1.5563650828526694,3.969669089527266,0.3920641866493742,0.36480885762341675,0.0,False,EVALUABLE,0.5943601627928218,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db""",MS,viscosity_laplacian_acceleration,1,0.0,0.00012266766519478627,0.0,0.0,0.0,False,EVALUABLE,3.0071230388041443e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87""",SS,density_rate,2,6.314580109527706e-33,0.004184503157258984,1.509039394216638e-30,9.85775132578499e-31,0.0,False,EVALUABLE,0.00026281074846849805,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87""",SS,pressure_gradient_acceleration,2,1.779019694566938e-08,1.3140637197993466,1.3538306154884094e-08,1.41216692648498e-08,0.0,False,EVALUABLE,0.0042390152775653,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87""",SS,viscosity_laplacian_acceleration,2,1.3616943508365293e-08,7.460529466863419e-05,0.00018251980062334872,0.00015903319867219831,0.0,False,EVALUABLE,0.0007321089809678458,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87""",MS,density_rate,2,1.2857532156127024e-32,0.004184503157258984,3.0726544282378365e-30,1.9704623324814062e-30,0.0,False,EVALUABLE,6.176772825016974e-17,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87""",MS,pressure_gradient_acceleration,2,0.0,1.3140637197993466,0.0,0.0,0.0009765625,False,EVALUABLE,0.0031781966972495193,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87""",MS,viscosity_laplacian_acceleration,2,2.3280128265993043e-09,7.460529466863419e-05,3.120439155075216e-05,2.4575135787608934e-05,0.0,False,EVALUABLE,0.00013682927365192056,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296""",SS,density_rate,1,0.0013789197978303924,0.01327285612599276,0.10389020906585428,0.13898163247102513,0.0,False,EVALUABLE,0.010708356145584783,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296""",SS,pressure_gradient_acceleration,1,0.0,1.017738649825616,0.0,0.0,0.0,False,EVALUABLE,0.006627976301528548,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296""",SS,viscosity_laplacian_acceleration,1,4.655321841400086e-05,0.0001078196474114495,0.43176934382237014,0.25324719489542524,0.0,False,EVALUABLE,0.0010122090445711276,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296""",MS,density_rate,1,1.2500232593596343e-05,0.01327285612599276,0.0009417892030876944,0.001198399560467341,0.0,False,EVALUABLE,0.0037708249562391975,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296""",MS,pressure_gradient_acceleration,1,0.0,1.017738649825616,0.0,0.0,0.0,False,EVALUABLE,0.0017916606912531717,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296""",MS,viscosity_laplacian_acceleration,1,0.00011630753711909491,0.0001078196474114495,1.0787230334305848,0.7606029355444699,0.0,False,EVALUABLE,0.00018470100667664457,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6""",SS,density_rate,2,0.0,0.00857278784594282,0.0,0.0,0.0,False,EVALUABLE,0.00044897454116337126,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6""",SS,pressure_gradient_acceleration,2,0.24464135812135718,1.133328741245186,0.2158608965061366,0.11788168979168925,0.0,False,EVALUABLE,0.16641716018078004,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6""",SS,viscosity_laplacian_acceleration,2,0.0,0.00010350369054296737,0.0,0.0,0.0,False,EVALUABLE,7.646679501369215e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6""",MS,density_rate,2,0.0,0.00857278784594282,0.0,0.0,0.0,False,EVALUABLE,0.0001237697186936228,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6""",MS,pressure_gradient_acceleration,2,0.24464135812135718,1.133328741245186,0.2158608965061366,0.11788168979168925,0.0,False,EVALUABLE,0.05815116081667271,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6""",MS,viscosity_laplacian_acceleration,2,0.0,0.00010350369054296737,0.0,0.0,0.0,False,EVALUABLE,2.390331871138167e-05,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3e17b326e03465aac98a6b656cd3125c19ada3cc77d6223ebd6e30804155ff56""",SS,density_rate,1,1.5531603221774035e-31,0.011054522035850303,1.404999978416467e-29,1.5566796164692398e-30,0.0,False,EVALUABLE,0.003621621902539791,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3e17b326e03465aac98a6b656cd3125c19ada3cc77d6223ebd6e30804155ff56""",SS,pressure_gradient_acceleration,1,0.0,1.3554272280345248,0.0,0.0,0.0,False,EVALUABLE,0.0075913602220175,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3e17b326e03465aac98a6b656cd3125c19ada3cc77d6223ebd6e30804155ff56""",SS,viscosity_laplacian_acceleration,1,0.00023206134882685308,0.003998678344102895,0.058034512620673454,2.0557944876883395e-28,0.0,False,EVALUABLE,0.02940676290637536,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3e17b326e03465aac98a6b656cd3125c19ada3cc77d6223ebd6e30804155ff56""",MS,density_rate,1,1.7967030946506684e-31,0.011054522035850303,1.625310518920566e-29,1.717329529146287e-30,0.0,False,EVALUABLE,0.00036085754623318034,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
field_lineage_id,"""HMSO01R_A|FIELD_LINEAGE|3e17b326e03465aac98a6b656cd3125c19ada3cc77d6223ebd6e30804155ff56""",MS,pressure_gradient_acceleration,1,0.0,1.3554272280345248,0.0,0.0,0.0,False,EVALUABLE,0.003068278825714102,EVALUABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
