arm,component,scope,scope_id,wn,wb,d_wn_over_wb,status,aggregation,evidence_class
MS,viscosity_laplacian_acceleration,FAMILY_FOLD,F1|FOLD_5,4.333397321473517e-05,0.0001407193215262488,0.30794614943230775,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,FAMILY_FOLD,F2|FOLD_5,0.00010507428620744998,0.00016857888875047023,0.6232944527412356,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,FAMILY_FOLD,F3|FOLD_5,6.73909697782224e-05,0.00017434873015540457,0.3865297425347114,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,FAMILY_FOLD,F4|FOLD_5,1.374102114206846e-06,0.00011811528805676459,0.011633566973535818,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|008a4638c8cb2247bc6cd62f75f3daa09b2e49ba7d73812777f0a31f466efb5e,0.00015436268168196555,0.00016597348716258645,0.9300442156207333,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0183a54dead296f9ee3dee43dc4041188299c7e551f4c9c6bfbe94dc055e54ad,0.0,0.0001081519523076594,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0280053dfd6ee65fbd80522b2b04964154d57f31de1cc5d0449972791fa285ea,0.0,0.00010782129235612681,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|02a8e9bf168ff7b6159072e41013ee435870f1006dfd3aa95840b1c132f5aafb,0.0,9.854958486350503e-05,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0404a47ad84d3ab6d4cc0dbf7c8fea97f3bca817bfb6ce9e4a0d96e074c1229f,3.496990919245444e-05,0.00014230965470819128,0.2457311084350596,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|04cc9f11103eaca809c304d2c5e7176a0ac510070bc43c67da76cab1f9c23ed7,0.0008927049378650436,0.000510315404634076,1.7493199886943678,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|051eaa0f00871ac3de3987b76f15e88e4e718676447cf96853b1d9836e56f4a9,0.00014573986957326548,0.00015292050430126372,0.953043349151845,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|05638fa6abec8d1f9d2070785cb5b62bc36d80415fcae04a6c6b1419139c3003,0.0,0.0001175529955948302,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|065caad01d0036cc45e094366cffda53edef5d184f8c28ff280e81478dd5499f,0.00019285702772886765,0.00021679373408857954,0.8895876467078536,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|06c31c418b756da4f49834b1270295e826a9807f080171a34a3e7c250369709c,2.168015758079371e-07,0.00010734706172987219,0.0020196321381715683,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|06c5b0d79a6fc40df74bc047659e629ea096b0eb47ce7956bd3f7d012a8211c7,2.4447957702575354e-07,0.00012611510243762004,0.0019385432220275108,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|07ef870a5e517a728f6e4939e44adb6e41abac7dca46a1a2247aeb449ae2b2b6,2.2950242227050154e-05,0.00013637933284144056,0.16828240576402378,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|092a3e161c8ce70f083c10130918ff7fb36de994b41e81b7dfb0e04366314a2c,0.000341106629753951,0.00024064658469495983,1.4174588439986917,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|093dc802dc5954d756689fb97f687ee9b46c368f5fe625c807448d3bc43a1926,0.0,8.372960778008677e-05,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0a252563daa08b1ab13bdaf89c42f5f5445076fcfec6feb203abcad9de8ed55a,0.0,8.281216149535255e-05,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0ac3210ffe07941071125618f2e4ad4f522063f7735eb12854083a5cf3b96fca,8.358798326063458e-06,0.00012337396069877617,0.06775172231417528,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0af73c913450206e45697078b9ff423d2fbe56a236026748e22945b9fe394efb,1.2875629401927395e-05,0.00010811063317645404,0.11909679023812843,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0d095ad04875a9db82a8c6062fc3703d3296558fc88db157a4ad79a6317e27a5,2.6209473331816157e-07,0.00012159377238643373,0.002155494711400233,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0d9a0fc9b5f4f20cb32cc24ac6db7a1e45276ec79661381e7e476b453759d6b0,0.008614641234889576,0.008197422896365282,1.0508962809164435,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0da6210822c1316c7a077be78ae0c871024433732125f17a7f978f92e0d637e1,0.0002666796168994737,0.0003381782984333952,0.7885769670462657,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0ddf6cdd096735cc15f4456489e1d58f77aa80618dad5da96cca18e59be60b9c,7.724386622783628e-05,0.0001109193952331031,0.696396388255671,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0e65acebdbaa92caa4bcb30c2a0feac4a5469aac1dd76780539181916f956f58,0.0,8.387773224832882e-05,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0e85d8db167a222553e045c2d06d7055fe817db60fe9573c8fc78f52ed1f8615,2.1095815010393654e-09,0.00014913936826112942,1.4145034444196389e-05,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0f0f1b8e6d3d2de7f2739e4c27aed7f4a0fa84df148b19d95d7dbbf8ec12bea3,0.00030173184418556885,0.000257563885765674,1.1714835070475598,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0f49beb059c8327e240fa524ede4b5d0ddc16e0eb915fce826282146040c0e20,6.048394103510317e-05,0.00010265071691803246,0.5892208340191151,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|0fdda9072ffc8d97ff7e0441813be2217cbf8a41c67bef8c56cb65c5e8c889e5,0.0001474677283221646,0.00024992198915650286,0.5900550360529473,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|1014832cdbdd8f9e416c91cfffc398c0221e1acf20617efe558f4efd66f3578a,6.330355203682977e-06,0.00010901659087718174,0.058067814749543624,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|101e8ab2bfdfa561a79b7bef11d98c5487b65f400bdd7d35b17d61b9746e280e,3.121484767803947e-05,0.00012199502571587253,0.2558698397321471,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|10ec2dec79c0538398e95e49cd33ade9183e905d4ea4b212dcd4e7ec34fc5546,0.0013865105278508664,9.555094718264665e-05,14.510693705636813,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|11fde86949c379fe2021d6c74cae47b21d76fdf394512bb275cf864fa8a207c8,0.00013893751758933042,8.26405609907886e-05,1.6812266993784915,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|14fde0d6f8e15a741b90398f93d73484586c3eb3479f620760208e87c5b3db6c,6.500178665041505e-05,0.0001208878272380729,0.5377033249377744,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|15651b29629c1bcfb68ed12ef597d6352232a9bc607eac6bb7e574563cec2b00,3.041286536606603e-05,0.00011062992076283136,0.27490632874324467,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|16eb11153f438a544fbde5e29c9d4f0fc922c6cc49338ba6f7c68206ac580c7f,0.0,8.391761340900151e-05,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|17af857dc7e075f66db0acfe5114e05e0f490cc5340cc9cfe073ae813844b776,3.425710265940942e-05,0.00012508135757295148,0.27387856451293774,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|191e9f46778b3758f1f78fde4f9e2a46913f5a82ffc9889aaa9e18e41d67ee0e,7.21611455206306e-05,0.0001644512606114289,0.43879958871908825,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|197d7ec024c0036b09ad028c746809cfe1ed712ccbb40eead96390c6dfdd817b,0.00027980780831734863,0.0003079123808053256,0.9087254224254601,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|197ff926eb3d0f9ff98b06347687987d9933c0c4a0832b79258c496c53405132,0.00030477936903615784,0.00013778069197396004,2.2120615353982966,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|19bc9c15d585b69ea5a604b39577d278e2c7b171a2d899f0352dc2850b1dc0cb,1.3158040922700197e-05,0.00013769932918611204,0.09555631825131128,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|1a444bf8e4f5678b58a9ba1debf6e16323abf2899e40040f0bbc7e1608156e14,1.485872968765724e-05,0.00014804758235457214,0.10036455476909285,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|1b6f0cb3de33bc6abdb0882404222836bd00a9ad3c6fe2c95af35a87f0fa1200,0.0,0.00011617378702527128,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|1d03c9c9f560219b53c739310adfe296cf8afec50561d01ce15be76ae73c1479,0.0,0.00011019581841990227,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|1e499d17b9c103b93706f70e5fa2f7497086b8d1dab61b6d4e57ae6874e328ff,0.0,0.0001259879522570447,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|20bbc33e3ce141e2f7eb99de3d0702689581411faf36ef6782c9dd4ff7bd0899,0.00013186671771384448,0.00010945792119489487,1.2047252156292072,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|20fd9f4e76cc9e98a79b808be25ffb0cc4d95c0522637973fd5963586426d614,7.996145989974696e-06,0.00010327186510758894,0.07742811637655897,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|21308456c1ed84c2854c7a093be1e48cf9af8d5768485e2a86892e0fd138af17,0.0,0.00016394076492814497,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|21b79bdb11d90c0a9b01efce71ed9eec0d7fba61736210c4c1ab358a9c4e965a,0.0003371401570013151,0.0003603039400148808,0.9357104365480737,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|21dfb26365637485a590f4aa1b2a5297d551eab87745fb26abbdd41a0e1d8daa,6.984211747055739e-07,0.00015507490658694736,0.004503766535006637,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|226b761343bde11d0f8531972b4efd2a54f34c441ce74b43268bfdfde41542ed,0.0,0.00010630896476822733,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|292cdf1c570d6fb417a11eb6a7d4d830f9162a0bf0e09496e15edbaa84e1f3f4,0.0,0.00011229546056230481,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|29dc93f9e64f8875b47eb06f84606bc0c4a0e9315877441085164bd7870ebc8e,8.909983927461422e-05,0.00010174653495417597,0.8757039177279355,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|2bf67fa14447cc7892bedcae7ba79ef420cf3b1aa476bde75527a097c9a5c922,0.0,0.00012011992861109041,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|2d885ab8e36e98def0f3a036fab45f57940afd290e12c42ece2cbbf2a0b7faed,4.014091723346909e-08,9.324591920282695e-05,0.0004304844391758876,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|2e00a5aa730d3fe2629242ac9cb05445890c5ccd2cee3bc6b04bd3dcaa176cdc,0.00014471400479324376,0.00020853326939766843,0.6939612331942933,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3264ae7008b91adb6f4b677f3ecc13cbe5ab1143b7f33ef501525d095e0b618c,7.234551135620604e-05,0.00011329420014473586,0.6385632385751702,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3283083498700d830b6f9393659c16097acacaf984f6c43b70c65438a233286d,2.2460376208132618e-07,8.1142504558447e-05,0.002768016137825077,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|34168bb92814c253cb6b05f8022442aa6cab311b67f648a00b758da530873bc9,0.00016451642776740241,0.00015649575472047816,1.0512516972824613,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|34a4e80876c1805c1767ae4dec4e60fe92b927519de4d3f4fc98d8e491efa006,0.00013178233449071458,0.00029827976726419866,0.44180782256675677,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|367777ab46eb41f1d6390744a91dc4aea35bac8f23f02a2f5c6dee473916edbd,2.3410561467346865e-08,0.00011519453973013296,0.0002032263119605404,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|381d8f63546be0384f86ba8b518abcf8c4d107fec707374fb03828151e0b75af,9.558270194490754e-07,0.00014854882564585738,0.006434429994941739,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|38ed780ae9e2ceb725d12dc596e69f348d116c6ab5da75f5bae97744169a86db,0.0,0.00012266766519478627,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|39a5eaeb1afddf9af00bec82f67fdf5414fc1d1e11076c2f86704fda2809ab87,2.3280128265993043e-09,7.460529466863419e-05,3.120439155075216e-05,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3c7ea9b77bf044ea3d9c6d199831fc605b20c1d7b4a9ad213eb80b5cab2c0296,0.00011630753711909491,0.0001078196474114495,1.0787230334305848,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3d33238d426baab3f4ff1c525309d0c0b825fb99fca42c8d1a5482ea92f2f1a6,0.0,0.00010350369054296737,0.0,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3e17b326e03465aac98a6b656cd3125c19ada3cc77d6223ebd6e30804155ff56,0.00016444840354176135,0.003998678344102895,0.04112568938791585,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
MS,viscosity_laplacian_acceleration,LINEAGE,HMSO01R_A|FIELD_LINEAGE|3e594f148c4f0181faaf58cc7906a2e9e8709c7be31e59cdc8bdd6b6b7c398a2,3.837477006330899e-07,0.0001421046237581029,0.002700458932893859,EVALUABLE,EQUAL_FOLD_FAMILY_LINEAGE_THEN_CASE_MEAN_AS_APPLICABLE,EXPLORATORY_CONSUMED_DIAGNOSTIC_ONLY
