arm,component,formal_case_index,case_id,field_lineage_id,fold,family,zero_denominator_particle_count,formal_particle_count,zero_denominator_particle_fraction,all_zero_rows_classification_F,classification_A_B_status,evidence_class
SS,pressure_gradient_acceleration,167,MSO02A|PRIMARY|F2|5a78825e9c6404e38cb84d19612e8adf07a98e64a17e1016f2f0a08532ca0ae0,MSO02A|FIELD_LINEAGE|aea48ac2021e08669dd530f20a700598bd5d299351d9e7027a4882edf62720e6,FOLD_2,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,169,MSO02A|PRIMARY|F2|fb54ced9414231d2be5f7e3b8d07c8b96b9aca393ea7064c40a6dca0b3b23ed0,MSO02A|FIELD_LINEAGE|441fdcabb89a108e9ed39ed118e4defcdf9aefaf6ee129fea00cd6ebf899cd64,FOLD_3,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,171,MSO02A|PRIMARY|F2|510e17cf40fc1f4c35b88d1bc795f1025c3eb53d38cead5bafdca4da37495a6d,MSO02A|FIELD_LINEAGE|aea48ac2021e08669dd530f20a700598bd5d299351d9e7027a4882edf62720e6,FOLD_2,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,172,MSO02A|PRIMARY|F2|3c5a5097f443d9ce335a675d91da6b26fc186e67a558fb3fd602f9643e5fb3e6,MSO02A|FIELD_LINEAGE|6e03512d0f21113cf3f110e479ebe32194b2b675241b304dd00f64c9bd89aaaf,FOLD_5,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,174,MSO02A|PRIMARY|F2|1a518feef9e3a00761303be277c0db0759536094346f8f3c609ea72acb48fead,MSO02A|FIELD_LINEAGE|758c323ede243a6d23ac09a90d17763242aa7a8b60cc75ba76b1e5e2615bdb90,FOLD_3,F2,3,128,0.0234375,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,176,MSO02A|PRIMARY|F2|3794f66286af93ff154378c138146f560f356aafada13087e75783bb506d745e,MSO02A|FIELD_LINEAGE|c9effaf9f8d99dafb4339357104e580526691236671870d679eac7675878cb14,FOLD_2,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,177,MSO02A|PRIMARY|F2|5fce35b38b7a48865d0b4b51f53caaaf072b2c40f657284a3558f275bcdb6b32,MSO02A|FIELD_LINEAGE|e940bc79385d10f3134327cc6ec0a4b160d3faef1ad5a899817dc525d1f158d7,FOLD_2,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,178,MSO02A|PRIMARY|F2|1cedb6086eb661871852ea69bb3cc212bfc9eadbf15e83745181af24d3ab06c0,MSO02A|FIELD_LINEAGE|d59b20ce14c529e1c742efbde5e16cfefa569f004037852725f03cec3a25b143,FOLD_0,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,179,MSO02A|PRIMARY|F2|8d4b8cc44b6fd2ec078d52f01bce3cbd31f428fdcda3e4068c852d3234743465,MSO02A|FIELD_LINEAGE|9af87a6bce0c31f7a6beb8676561bba9ef47e3d5c41221318df8b6ce5060314b,FOLD_0,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,181,MSO02A|PRIMARY|F2|183dd768e7b6e8bc606f638fdc269677edf449e79ff4397d174304f458f9a5f3,MSO02A|FIELD_LINEAGE|f685242319f2e54992ef7598debd184a649e9b2e72bd6afed05f5d9f54abd161,FOLD_1,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,182,MSO02A|PRIMARY|F2|2a6420738cc1cdb92b88ec771e30cd7099073224575a842943bc0d588ff721ef,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,FOLD_0,F2,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,184,MSO02A|PRIMARY|F2|b2582bbaa68fc837d19284375ad1fd87badf6dc034da1f204a7517a5e98c2fe6,MSO02A|FIELD_LINEAGE|441fdcabb89a108e9ed39ed118e4defcdf9aefaf6ee129fea00cd6ebf899cd64,FOLD_3,F2,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,194,MSO02A|PRIMARY|F3|fc794f72a83ac8c3a9d92aac50c9111cabb7ee10d557eeed07de9a0bb1d6b563,MSO02A|FIELD_LINEAGE|8f96460f5e25434ea38efc75b2a38eba48ed159ccc71195a9890899219539f9a,FOLD_3,F3,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,199,MSO02A|PRIMARY|F3|73539c8a9ff40a72e80f9cf01f506d480e475206ab97f6f1783855fa55093cb9,MSO02A|FIELD_LINEAGE|02af8fc8fdaaf157851a8e83e4ddea5dc9b0a3eccaf84d81548cde087cb7e597,FOLD_2,F3,3,128,0.0234375,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,205,MSO02A|PRIMARY|F3|2b3a1823c2926b39c82ef85835861b50dc69c29baf20782f20a71a5926c070a0,MSO02A|FIELD_LINEAGE|b35b0ee92e60d2293a02130a1c62949b0f9bdf13eb8e2c07bd9ba6f2a286f270,FOLD_3,F3,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,208,MSO02A|PRIMARY|F3|d8596c9e1cd2fb9cc46ee50795c303fe11ef4d934584df6d7e080e174abc3dda,MSO02A|FIELD_LINEAGE|702c93f91cbdb9e9af0e635689c43fc92a780ebb993ff1283e521f24e8df3258,FOLD_0,F3,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,212,MSO02A|PRIMARY|F3|843ed1586d40631e040edc0d5389bb69a0d5ba81d44120d3560e265753aefa56,MSO02A|FIELD_LINEAGE|3f2c911ab74caa9cd763455022a5dadcd172a741b51ffd58f661e3845ae397d7,FOLD_0,F3,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,215,MSO02A|PRIMARY|F3|87ff8d9537a5c8dcf4aef4d012b8341720179c5a72fdb9ecbf07a986dc3b0ce7,MSO02A|FIELD_LINEAGE|f54c335afb806ae736e5fe3ed4af998d5e8597634a29a7a4edd365110b7b7eda,FOLD_4,F3,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,219,MSO02A|PRIMARY|F3|02bd68b55b3e7b7e042382c76a10df76172b6b77d1e008e15765158192e07575,MSO02A|FIELD_LINEAGE|d4edd26f49c53218f347abf6aa7289191eb85e7cf1a37afa1cc74ac05bc47943,FOLD_0,F3,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,220,MSO02A|PRIMARY|F3|0e9cb6133c8953965896c5500917ba18def5860817d74de8ffa9e34330afed92,MSO02A|FIELD_LINEAGE|2c4bc5ef7d44dee05e737c7db40e5925e97ab35fda821bed967bad9332a3aadf,FOLD_0,F3,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,226,MSO02A|PRIMARY|F3|54f5b4fcd08c841cb110fcfacbc44e47b95f6d84a1d5c444ee6318c82c15f502,MSO02A|FIELD_LINEAGE|cbed4358f17d41feb1bad8e60142ab2d377e7c9b6d8c4d778086a9debd05b89f,FOLD_2,F3,2,128,0.015625,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,233,MSO02A|PRIMARY|F3|30782502fa80aac72bdd585bcf321a5759096eae52597aba3a40a4df13e5169a,MSO02A|FIELD_LINEAGE|fb6b3eba8a0f816d7f994994c2fb32830f5e9295057544c7ebab947e5235f686,FOLD_0,F3,1,128,0.0078125,True,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
