arm,component,formal_case_index,case_id,particle_id,sample_global_index,sample_rank_within_case,field_lineage_id,fold,family,matched_random_denominator,matched_random_denominator_exact_zero,descriptor_nn_numerator,descriptor_nn_numerator_status,classification_A_zero_over_zero,classification_B_positive_over_zero,classification_C_query_serialized_exact_zero,classification_C_query_raw_exact_zero,classification_D_random_targets_numeric_exact_identical,random_targets_uint64_bitwise_identical,classification_E_serialization_caused_zero,classification_F_raw_float64_denominator_exact_zero,nonidentical_but_squared_underflow_to_zero,raw_store_target_bitwise_identity,matched_random_sample_global_indices,matched_random_identity_sha256,evidence_class
SS,pressure_gradient_acceleration,60,MSO02A|PRIMARY|F1|76b32e9177ce6608cf1d6a0da8874ffd2ca442b10a3a0c549d778d5af3b143b0,1,7684,4,MSO02A|FIELD_LINEAGE|8b0a96d10cc76bd4bf62aa37af552eb52d18454c5915ae19195fd4ab36927292,FOLD_0,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,26348|3889|31229|15346|5275|14327|8719|47897|4415|15338,54c033bf8c0eeb6fa1d080d80ab8785925ae0f7d1e8a0fb9805b259403fb9fa0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,65,MSO02A|PRIMARY|F1|830647d225eb7457ee9fce265dfb29deb57812fc9cbfb5d6fabad0e7f5e8dbd1,103,8429,109,MSO02A|FIELD_LINEAGE|3cf701b1ea03bd8a1b205f3caa96c5da295823d3fc2dee91b547f4cf20d09376,FOLD_5,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,5597|389|23359|45666|35211|32592|814|7478|12491|15664,8c8f3c69577eb2dd97d0c88fb560b344bba9058cde2a2621ac5be55c58cf5cd2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,66,MSO02A|PRIMARY|F1|8dc044e544ee558ba05e7006991539832d0f764898a05e3253d528527ae34f49,314,8558,110,MSO02A|FIELD_LINEAGE|b8579281a0350e4c8cac1848402ae7d548f836daefca7e2cdcfba6bd78e77da0,FOLD_1,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,8318|26222|16298|11708|17142|11572|46965|17622|33437|21476,f7fc810386616c764ebcd6503b07bd720d3b26f56d5fa3e12da2ea3948ca9fb8,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,70,MSO02A|PRIMARY|F1|2234b4db877d2ad3bde5a5e84656e2eaf320b4fbc53374a555d15d13478576a7,105,9032,72,MSO02A|FIELD_LINEAGE|d1b754a10f028de3beca3fc37ad110f67dda489f36eec1692eda71d47ffcc2dc,FOLD_3,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,1512|38827|11216|23265|4067|40130|39204|29509|38074|14007,9bef14b34fa5245109cf38f102a5274211ec57bc00dbc0f988b9fc65ab612c6c,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,72,MSO02A|PRIMARY|F1|fbbbb1ed03124a36be1b69dfe633b36217557a554bc155beacb6a4db96d28850,18,9343,127,MSO02A|FIELD_LINEAGE|0bbc210557a3130dcc61e84927f7b62ab7cc611801a658d3d4128eac02df0cce,FOLD_4,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,42640|49118|28590|18687|20923|26825|40140|5789|41510|11542,e86e1d0418965316ca51e4f5896e633da91e41c11469b7db1416b99c8f9dd9b1,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,74,MSO02A|PRIMARY|F1|16c0c55c891262fc743acefc7c595017578cc9d918543e89056c715eced51423,399,9515,43,MSO02A|FIELD_LINEAGE|1c57915c5e2f37d04f8c0d2bc033447866df6f76bce4a3581a090147e22c9ba9,FOLD_1,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,39271|34349|8756|2465|14366|33484|29466|11709|41734|1766,993f21c3160c2b672a4cf4e25ce6208ce1a27898aa98af53c803140ee931a748,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,84,MSO02A|PRIMARY|F1|06cf75637c2a3d3f3573ff97b6e359aec491b6279e5c26f01acbc1439755971a,167,10812,60,MSO02A|FIELD_LINEAGE|0ec1f462eddbaedb1cb552f0408db1f5b049166a2d000344456f7a726ab18a7b,FOLD_4,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,38790|15940|21464|32262|18558|26433|26603|36209|11627|35446,d9e20a5fceefcaec717db121cdf0fc7ce99b92731144d35009c85ee439ed3c66,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,84,MSO02A|PRIMARY|F1|06cf75637c2a3d3f3573ff97b6e359aec491b6279e5c26f01acbc1439755971a,320,10770,18,MSO02A|FIELD_LINEAGE|0ec1f462eddbaedb1cb552f0408db1f5b049166a2d000344456f7a726ab18a7b,FOLD_4,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,41175|24717|23294|22123|11607|5348|48526|28190|14040|30296,239da915d6ec4e4e4904517b513cb8bd5339118c1fe60980b3a1bd9e9498d574,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,91,MSO02A|PRIMARY|F1|3a1f7dbfb327db3e8898ef55bca8751c8a0a58970280aaafb42beef817831e7a,170,11671,23,MSO02A|FIELD_LINEAGE|3686785662515dda81e66d0878574bc968e913c4b9cb0c0951b20aca3f4f5045,FOLD_3,F1,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,3577|46638|24746|31432|18343|22529|32597|31027|29558|16328,3726a321d29d99687922c21d0a0ddcbb83742c03f1bbd5f9f9ce960b9fe53015,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,96,MSO02A|PRIMARY|F2|23b417b4ef0160f04098bbc11651e8eaffa50dbbee368e4d7b8363cb6a44d01b,281,12359,71,MSO02A|FIELD_LINEAGE|441fdcabb89a108e9ed39ed118e4defcdf9aefaf6ee129fea00cd6ebf899cd64,FOLD_3,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,915|14050|9660|22837|12990|1470|3708|33326|21604|34844,af30e786c640ccb56cdbe5de2bb8af77fbd996909e796b1ea6d19f30568fdbc0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,101,MSO02A|PRIMARY|F2|c65ac2c8a1ac9a4215aed727932730ea3949e884466c9efd58935794fc230b2d,96,12949,21,MSO02A|FIELD_LINEAGE|289c08435e630594dbdcf8320ef45a7f1c10f9f36c17ee8593a04709e590986c,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,33271|3630|14217|6655|32158|44583|42194|47185|38729|8711,f0139f1d1458b465db286d97a052095ac49aab776f3f2b732dec977322d37173,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,101,MSO02A|PRIMARY|F2|c65ac2c8a1ac9a4215aed727932730ea3949e884466c9efd58935794fc230b2d,200,13054,126,MSO02A|FIELD_LINEAGE|289c08435e630594dbdcf8320ef45a7f1c10f9f36c17ee8593a04709e590986c,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,34084|34281|34048|45910|6539|45309|5226|16683|27793|41207,fe2ca2da39ec997d5c930abc4e6df8f0ac6e372f0481178510596c8e7ffa1b07,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,101,MSO02A|PRIMARY|F2|c65ac2c8a1ac9a4215aed727932730ea3949e884466c9efd58935794fc230b2d,340,12993,65,MSO02A|FIELD_LINEAGE|289c08435e630594dbdcf8320ef45a7f1c10f9f36c17ee8593a04709e590986c,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,17105|30512|10702|18051|9930|6549|9015|47976|45631|22980,42dffb7de4a1b1b9eaaa1bf660fc7f30706345cbb194fb22fda877b98f294903,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,101,MSO02A|PRIMARY|F2|c65ac2c8a1ac9a4215aed727932730ea3949e884466c9efd58935794fc230b2d,416,13050,122,MSO02A|FIELD_LINEAGE|289c08435e630594dbdcf8320ef45a7f1c10f9f36c17ee8593a04709e590986c,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,24054|34379|33483|5480|22797|426|29942|15913|33459|41095,0a434a4c5966b9949078bfc03b2b6fd2f1053af47a6bd10a6521f839f0915e1d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,104,MSO02A|PRIMARY|F2|f3e5062d738d5d466bb4a6b3f9b11603c5b92d3d2b7fa623e07fc6de1c26fa3b,365,13423,111,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,5397|26806|44644|5253|30406|48610|34552|6328|38253|9979,f8ff8c4a5015f11afbaf4c28250b374d97bec11040dc309115962fe58ea58d37,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,104,MSO02A|PRIMARY|F2|f3e5062d738d5d466bb4a6b3f9b11603c5b92d3d2b7fa623e07fc6de1c26fa3b,374,13380,68,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,48023|361|3704|8461|34329|2896|32804|11323|46899|21901,5f9bfd3cb0c85e7beb0ccc8fa3f560b652c2fd374fbac2a050cd47a691ff1564,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,104,MSO02A|PRIMARY|F2|f3e5062d738d5d466bb4a6b3f9b11603c5b92d3d2b7fa623e07fc6de1c26fa3b,529,13360,48,MSO02A|FIELD_LINEAGE|4713f6234ec42318809cfc211ba32e7b0d49e11cd083f7311eb1370274b9a160,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,2924|26233|37239|48946|30646|14201|36217|11339|20664|21473,0588b3f8af2dae5ee3c550a8f1ebbc2348d1e68d897860bbbb7262180038f4e2,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,112,MSO02A|PRIMARY|F2|117d2eef5039463dc5cabd9160b7fe5a5f4b9b56e3f170c2ea9bf79126435e68,432,14403,67,MSO02A|FIELD_LINEAGE|3a04653136addf44b83eb19bbae10b83d0bf55df346dee1ddd1f83f6046a20ec,FOLD_3,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,28103|20190|47055|37224|23121|31087|2700|19771|42189|24080,647c46d629db721d1407fad4f22ac9c1e24e7cbcef5b7230923381c1f3a74f53,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,116,MSO02A|PRIMARY|F2|61630fd0ed03644305ee5bc91058073d086bcabc4b66ff3674c4610afb84fce9,336,14933,85,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,47560|12290|43972|24848|6156|19791|15021|5189|45643|19276,dab55ae2487e40dd5803a23ab3bef9429e76d409a3f138b44b42238a5d5afe6d,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,116,MSO02A|PRIMARY|F2|61630fd0ed03644305ee5bc91058073d086bcabc4b66ff3674c4610afb84fce9,528,14943,95,MSO02A|FIELD_LINEAGE|8160f383e8c444cb83a23e972df23a42ef573947bfd88e1ef09c924453a54b74,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,9110|18685|46815|26213|2573|1537|9456|25800|39891|6327,f1562228e33688ab6b79942998900a031856d7d89c3d9423f41b01d2077735b1,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,117,MSO02A|PRIMARY|F2|9568147e1359a849299aa66092247ee1f1d71ea94530c3551ac6a3ccae98a9f6,116,15051,75,MSO02A|FIELD_LINEAGE|e940bc79385d10f3134327cc6ec0a4b160d3faef1ad5a899817dc525d1f158d7,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,47037|37165|35111|41218|23592|33457|41101|3708|47166|44086,1357cb2c9fc16e9ed17f5c1c8d7ace23662034b300b152d9616511f96a7d7f65,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,117,MSO02A|PRIMARY|F2|9568147e1359a849299aa66092247ee1f1d71ea94530c3551ac6a3ccae98a9f6,330,14996,20,MSO02A|FIELD_LINEAGE|e940bc79385d10f3134327cc6ec0a4b160d3faef1ad5a899817dc525d1f158d7,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,44929|42213|27365|12028|37938|20175|33423|4071|43943|31182,32216b1d517f123885465ede5edc99c85c5bd54bae6d05487dbfd09b40180799,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,118,MSO02A|PRIMARY|F2|0727b97861737a963f49e6ca50934feb905d0f5b3c7a4847d5a281f82647b979,68,15202,98,MSO02A|FIELD_LINEAGE|5c254c53bfb8a2acc2b83dc93661e5c0fe4ffd63636b92313f7bd2735db749d9,FOLD_4,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,8466|18663|639|22062|7559|24887|16891|24779|44239|12683,90299693e3ed7b9626e2405b93460f0f2cffde664b44a1548ca96c4e8b2421aa,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,123,MSO02A|PRIMARY|F2|4a24ff2d92fb3dd1383ded4ea336224f24f35b357fee7d32484e3a804d4a9dae,558,15827,83,MSO02A|FIELD_LINEAGE|6e03512d0f21113cf3f110e479ebe32194b2b675241b304dd00f64c9bd89aaaf,FOLD_5,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,46147|39546|13436|28475|12339|34248|37031|36672|13967|30993,d983a1ca14e9a1d68f9eca82f3522d0df10475cc0f6df03ed1012b6a0d8f8131,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,125,MSO02A|PRIMARY|F2|1d5277552f629204c03b384bd3859bc2a8471006ee69a541612fdf260e5fcd31,208,16090,90,MSO02A|FIELD_LINEAGE|839b4744caca01903d377f834e758369fc902ac9823d72f7d4a5225d98a2473a,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,33157|32599|10865|5613|32147|22100|23241|11383|15213|15903,9ea37080930988df1aaf55d3c0fac8a6c9785ab86b08de3dfc8312fa1121dbae,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,125,MSO02A|PRIMARY|F2|1d5277552f629204c03b384bd3859bc2a8471006ee69a541612fdf260e5fcd31,314,16125,125,MSO02A|FIELD_LINEAGE|839b4744caca01903d377f834e758369fc902ac9823d72f7d4a5225d98a2473a,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,8981|22814|8738|8224|46208|41184|26760|16299|41090|34060,3f2812819f6e9331ec8f412474163117834b9e58473d1e1bacf0a15520e1d0bc,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,127,MSO02A|PRIMARY|F2|3bbe6e0db3c78d1c8e182a96288d632bf5d6765b7e7f211cc7b22993b81f3f16,226,16325,69,MSO02A|FIELD_LINEAGE|a4d2d5816c6ac0d1f4822afb21ec54eb3bd055474946ef0637d312830e525811,FOLD_4,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,13215|14047|41739|22187|41101|48990|44190|30354|31050|15364,a892bf9910ad3762cd9d99451180b674cfe485b32559ef55830aabecbc36a6e4,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,127,MSO02A|PRIMARY|F2|3bbe6e0db3c78d1c8e182a96288d632bf5d6765b7e7f211cc7b22993b81f3f16,300,16259,3,MSO02A|FIELD_LINEAGE|a4d2d5816c6ac0d1f4822afb21ec54eb3bd055474946ef0637d312830e525811,FOLD_4,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,6958|28447|20570|24222|22763|19682|20607|17102|36679|41079,31b8f5e7310a28f62238d7893407ebd5325f839966699b0efcfaf02a3bbe521b,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,121,17631,95,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,FOLD_3,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,35124|11958|26701|24057|7367|883|15475|26409|12784|46885,8caa847d1fb3c285fc071f5ddb766e634a998ce62d6379a4a02622b0f5127f44,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,137,MSO02A|PRIMARY|F2|b0ec4e184b53cc6ec0912108c3f7587ba6793e6668ae2aeda1063656a3220510,253,17636,100,MSO02A|FIELD_LINEAGE|61dabd2ad5e67008e50dfbf5820c1e938b7d567fd0ec80d9dd7f64ed0cb2d57c,FOLD_3,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,40184|5122|8553|29776|41142|20699|38675|32772|48984|18193,1b3cc286ab9ede19ed898b4d5df8eae1ed2f88dce1b6d1166ad041ef97057e6f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,140,MSO02A|PRIMARY|F2|a424f7f64ff3b71888a3ac707b7779ecc2cdf618d93e784274557de39c94ff40,102,17920,0,MSO02A|FIELD_LINEAGE|e5f7e05cfe11767aad886a62ab15609d814f7c303dd5f9f7a2274e5ace2a065e,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,38104|41845|7538|1696|31415|39387|11155|48976|29586|20687,cff0f354123ca554914d09b387c13d108fd4afc0fc00d95b8ec07ff3d2b48b09,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,142,MSO02A|PRIMARY|F2|f04598221e1f5ca84f9e260e12f035ec2027ecfa6cd1fefbfe84b8c04e1768f0,15,18214,38,MSO02A|FIELD_LINEAGE|4b95f900b63247b668f8e53a08566d6192e1a1b218a434e1c3ae19aa733f2458,FOLD_1,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,22972|1723|17942|15085|35453|3468|6253|36484|16727|15282,f5f4661c3a8c79998d37062d5ccf9ffcf0b747d7b317c7d7f0e20720978a1c0f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,159,MSO02A|PRIMARY|F2|9ef4e9d74589ff304e54cd729188bf8906117b9a07bf6de925d5eb62fff9f3dd,512,20361,9,MSO02A|FIELD_LINEAGE|9495d1263e9d5130a4466658e829f566f282f3d7d5a3f021374a9b92a3ed5649,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,18348|21570|15885|25533|32034|33308|780|2438|18287|7617,dc57bb3e1f4a546c66ac44f997abd01bbdf7a88ca07dfafe625226cc1c616f85,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,159,MSO02A|PRIMARY|F2|9ef4e9d74589ff304e54cd729188bf8906117b9a07bf6de925d5eb62fff9f3dd,546,20440,88,MSO02A|FIELD_LINEAGE|9495d1263e9d5130a4466658e829f566f282f3d7d5a3f021374a9b92a3ed5649,FOLD_0,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,42698|28857|21651|29003|47203|38881|44275|17634|3587|43912,2877b005c04504fd14e8d841f80f910b68ce55323ba00d7c29a65975783a9019,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,160,MSO02A|PRIMARY|F2|93ebdd205498a053121ba0de56e9c2a7d9450afa758752b62611af74915f00cd,38,20510,30,MSO02A|FIELD_LINEAGE|fc4130b5db56c326f74813cc5db0aa89f06259c4a204f610ffd73f806fca3c66,FOLD_1,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,32613|22988|19825|15692|24946|25496|24141|40690|11920|12480,e2627428698876a64452e3951f200b334765445c37b78465cd951e57c38a0980,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,167,MSO02A|PRIMARY|F2|5a78825e9c6404e38cb84d19612e8adf07a98e64a17e1016f2f0a08532ca0ae0,176,21429,53,MSO02A|FIELD_LINEAGE|aea48ac2021e08669dd530f20a700598bd5d299351d9e7027a4882edf62720e6,FOLD_2,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,26241|24259|539|19668|47811|9974|17643|5822|48617|38192,0121dda0fa3be776b6a71b3f9434f2e7319ab0479fb2e8c6a929ecdead30114f,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
SS,pressure_gradient_acceleration,169,MSO02A|PRIMARY|F2|fb54ced9414231d2be5f7e3b8d07c8b96b9aca393ea7064c40a6dca0b3b23ed0,182,21723,91,MSO02A|FIELD_LINEAGE|441fdcabb89a108e9ed39ed118e4defcdf9aefaf6ee129fea00cd6ebf899cd64,FOLD_3,F2,0.0,True,,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,INCONCLUSIVE_INPUT_NOT_AUTHORIZED,True,True,True,True,False,True,False,True,13193|22153|9529|41753|39003|29834|39300|20415|5162|33527,61f88b123b89ebab20e931d83d8fb76b387da54be72e5382a7f1106df432148a,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
