arm,component,formal_case_index,case_id,particle_id,query_sample_global_index,query_full_store_row,fold,family,field_lineage_id,nn_rank,nn_sample_global_index,nn_full_store_row,nn_case_id,nn_particle_id,nn_lineage_id,descriptor_distance,descriptor_distance_hex,training_pool_identity_sha256,neighbour_set_sha256,query_feature_vector_sha256,normalized_query_feature_sha256,evidence_class
MS,pressure_gradient_acceleration,4,MSO02A|PRIMARY|F1|da434f0d773ef411eb143598d9858f232408e6af8e6bdf6b64a1ad5b8b0af0b7,472,536,2776,FOLD_5,F1,MSO02A|FIELD_LINEAGE|968f559773f48e45efb507d4efff7d4964eb07265f8ec7e7de716508d7dbb1f9,8,35509,160022,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,470,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,19441923007012.293,0x1.1aeacea22244bp+44,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,a96725914d3cd087d5a6f09358ef8fdce425586cbdcbb9783b3c5b3db27d3664,7ea04ca2be212e2921328094ebf170f1bf1e172a39d2b63010b1872bb120824e,e07e3e0191798bcf44fb15510f9fcd410618c975d74d43c1b3391766d9325596,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,4,MSO02A|PRIMARY|F1|da434f0d773ef411eb143598d9858f232408e6af8e6bdf6b64a1ad5b8b0af0b7,472,536,2776,FOLD_5,F1,MSO02A|FIELD_LINEAGE|968f559773f48e45efb507d4efff7d4964eb07265f8ec7e7de716508d7dbb1f9,9,35506,159599,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,47,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,19441923007014.41,0x1.1aeacea222669p+44,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,a96725914d3cd087d5a6f09358ef8fdce425586cbdcbb9783b3c5b3db27d3664,7ea04ca2be212e2921328094ebf170f1bf1e172a39d2b63010b1872bb120824e,e07e3e0191798bcf44fb15510f9fcd410618c975d74d43c1b3391766d9325596,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,4,MSO02A|PRIMARY|F1|da434f0d773ef411eb143598d9858f232408e6af8e6bdf6b64a1ad5b8b0af0b7,472,536,2776,FOLD_5,F1,MSO02A|FIELD_LINEAGE|968f559773f48e45efb507d4efff7d4964eb07265f8ec7e7de716508d7dbb1f9,10,35519,159822,MSO02A|PRIMARY|F3|4eed79d7ce3519b421f5e5a7cd8b681b1eeeb60660b92b9e3922d746b2abda4d,270,MSO02A|FIELD_LINEAGE|d7baddfda5c54a4c4ff069be3e1e83dbf082ca07f6dc2425782c46c7d00ac332,19441923007014.832,0x1.1aeacea2226d5p+44,4c4d6aa5ca41e2438e1c8d0c00b5dd64a64cbe123fb1dfba4d548f481a365752,a96725914d3cd087d5a6f09358ef8fdce425586cbdcbb9783b3c5b3db27d3664,7ea04ca2be212e2921328094ebf170f1bf1e172a39d2b63010b1872bb120824e,e07e3e0191798bcf44fb15510f9fcd410618c975d74d43c1b3391766d9325596,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,1,26125,117786,MSO02A|PRIMARY|F3|b471a2f203886e94e0e0da71beded19cac7ad5df485ac2fb8ec555c22b45b995,282,MSO02A|FIELD_LINEAGE|3ced42bc86cc5913e0df09a01a51708a878c5d2c872a6a5603f96de172f76a6d,1.2812136766467328,0x1.47fd9e9862b91p+0,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,2,26215,117694,MSO02A|PRIMARY|F3|b471a2f203886e94e0e0da71beded19cac7ad5df485ac2fb8ec555c22b45b995,190,MSO02A|FIELD_LINEAGE|3ced42bc86cc5913e0df09a01a51708a878c5d2c872a6a5603f96de172f76a6d,1.3243815227378799,0x1.530aaadf95fbep+0,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,3,26229,117717,MSO02A|PRIMARY|F3|b471a2f203886e94e0e0da71beded19cac7ad5df485ac2fb8ec555c22b45b995,213,MSO02A|FIELD_LINEAGE|3ced42bc86cc5913e0df09a01a51708a878c5d2c872a6a5603f96de172f76a6d,1.4358626187626267,0x1.6f94b14d2267ep+0,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,4,26205,117624,MSO02A|PRIMARY|F3|b471a2f203886e94e0e0da71beded19cac7ad5df485ac2fb8ec555c22b45b995,120,MSO02A|FIELD_LINEAGE|3ced42bc86cc5913e0df09a01a51708a878c5d2c872a6a5603f96de172f76a6d,1.5374435084114166,0x1.8995e5d41314cp+0,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,5,10900,48999,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,39,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,4.0692092855323683,0x1.046decc87c3a2p+2,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,6,10903,49206,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,246,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,4.0697408441952927,0x1.0476a24d40e8ep+2,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,7,10892,49229,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,269,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,4.0755181914239982,0x1.04d54a409ad33p+2,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,8,10919,49022,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,62,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,4.0758017778690494,0x1.04d9efb33b474p+2,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,9,10880,49045,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,85,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,4.0857922929543689,0x1.057d9ef51f393p+2,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,7,MSO02A|PRIMARY|F1|99e8d754a6284b9b3350e4a0c663f5d27303ec9be89210deb6e8adbdbfa37f97,573,974,4605,FOLD_0,F1,MSO02A|FIELD_LINEAGE|2ec99e80467416d668211a75c3db7f915ea1ebfbe6b5bb3d9588f9633bd862dd,10,10904,49068,MSO02A|PRIMARY|F1|9b2e6dc38ed595ac8070e62dba8c6898b75adea277187c29912a64ef338720df,108,MSO02A|FIELD_LINEAGE|7b2127ebaa8ad8ee99045d9c31f7ad00c2721444b86ecb945be54b187c8ae146,4.0875589563799988,0x1.059a90e187ef6p+2,9acb4548cff70e7103816e6bd4b42d5e1250ff15e4fc0a4b0572126b6f9895c1,885c489f050fab49fda8040d753d8ed6b4bc4bf868db8bdbc029359b9c47b481,f015d77861b4d7e862b4f1fbdaec612f2cb6d29fd482ec36c5ad4506db73a1da,d38aaa67ce3e8aff71d5643621da1627f06358336ba715787ae9af1a55259b42,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,1,26438,118911,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,255,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,100.68431735599201,0x1.92bcbdb060489p+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,2,26398,118680,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,24,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,101.17529921825052,0x1.94b381a36599fp+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,3,26468,119164,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,508,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,102.02330556743517,0x1.9817dd6a27cb9p+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,4,26458,119142,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,486,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,102.65375061117048,0x1.9a9d70ccdade7p+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,5,26476,119004,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,348,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,103.07965302053087,0x1.9c51908fb8d4bp+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,6,26431,118957,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,301,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,103.15594473857183,0x1.9c9faffa4098ep+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,7,26469,119118,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,462,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,103.80079632511364,0x1.9f3403f3ac7afp+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,8,26479,119027,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,371,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,104.10684236344645,0x1.a06d6815a351cp+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,9,26411,118658,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,2,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,104.78906096082939,0x1.a327ff98b5401p+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,11,MSO02A|PRIMARY|F1|38c8e42822331bf603216acbb41e63d8386c965cb59b00297e2bac576a6b8a9a,138,1433,6474,FOLD_4,F1,MSO02A|FIELD_LINEAGE|c8d86f4b8b81728b74e58015fe977eedcb0b0bc06b2413afe0690a7d93c55bae,10,26413,118751,MSO02A|PRIMARY|F3|34f49fce6a10af8951d9477e79275645eaf77e86889b447a8770c273cd176635,95,MSO02A|FIELD_LINEAGE|b6de82a11ff1726c1f67d6e3709d0eca4f4e172bea8406217cc2fe8b6e1a7433,105.36420514588133,0x1.a574f2319a618p+6,16494e178745c547ac3f22c0c89118ccd31d597f354acab02abed82753c90b91,b2437f2d8ed0fcb8caa600b4ccb361ca1f28ab2d551ca5c56552d44171c271c1,84942d78853c63ae3253815065b8caeaf5064fdfbace702c94331b096a444e1e,4b2c6263d806c8d1582e2876f8931e80bb25100e839e2f248097d5608f8c95b0,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,13,MSO02A|PRIMARY|F1|744b2148dff9490f7db5e43218ab243a24697f6344421b35cdecbbb613639351,417,1714,7905,FOLD_3,F1,MSO02A|FIELD_LINEAGE|b4fb57cfa4442c0c54e4c7d2db6d70246c8a59b98d984aeed3fbba0497b48d97,1,41584,186647,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,23,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,1735182148273.7551,0x1.9400ea62b1c15p+40,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,a5cef4af22b080321be56e15f50c12a534924ee67f91fa0e76d2ed81b2b29a41,dde49b144ec81c25e134df911fb68f589c02fba835deb5871cfdcd4aac399677,86da98e0db12dec0d7b9d54427ab111b961e278c0c78db5812b04f7c5beca11b,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,13,MSO02A|PRIMARY|F1|744b2148dff9490f7db5e43218ab243a24697f6344421b35cdecbbb613639351,417,1714,7905,FOLD_3,F1,MSO02A|FIELD_LINEAGE|b4fb57cfa4442c0c54e4c7d2db6d70246c8a59b98d984aeed3fbba0497b48d97,2,41494,187038,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,414,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,1735182148274.9099,0x1.9400ea62b2e8fp+40,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,a5cef4af22b080321be56e15f50c12a534924ee67f91fa0e76d2ed81b2b29a41,dde49b144ec81c25e134df911fb68f589c02fba835deb5871cfdcd4aac399677,86da98e0db12dec0d7b9d54427ab111b961e278c0c78db5812b04f7c5beca11b,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,13,MSO02A|PRIMARY|F1|744b2148dff9490f7db5e43218ab243a24697f6344421b35cdecbbb613639351,417,1714,7905,FOLD_3,F1,MSO02A|FIELD_LINEAGE|b4fb57cfa4442c0c54e4c7d2db6d70246c8a59b98d984aeed3fbba0497b48d97,3,41586,186762,MSO02A|PRIMARY|F4|136227a7d75a68cf7ae9c1cc732e549f5682dfe8e01b220b5656c6a99e20b402,138,MSO02A|FIELD_LINEAGE|1a2dcff7254dc1227c107a21e6a270581c668c6b769441a6ba923b276c0065b8,1735182148275.1917,0x1.9400ea62b3311p+40,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,a5cef4af22b080321be56e15f50c12a534924ee67f91fa0e76d2ed81b2b29a41,dde49b144ec81c25e134df911fb68f589c02fba835deb5871cfdcd4aac399677,86da98e0db12dec0d7b9d54427ab111b961e278c0c78db5812b04f7c5beca11b,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
MS,pressure_gradient_acceleration,13,MSO02A|PRIMARY|F1|744b2148dff9490f7db5e43218ab243a24697f6344421b35cdecbbb613639351,417,1714,7905,FOLD_3,F1,MSO02A|FIELD_LINEAGE|b4fb57cfa4442c0c54e4c7d2db6d70246c8a59b98d984aeed3fbba0497b48d97,4,28517,128125,MSO02A|PRIMARY|F3|7321152d8470ac9122e3c84d55ea81cdab6684eaf5074d13fe57bb1b5f2bc37f,253,MSO02A|FIELD_LINEAGE|263ea51cdf25d4b220fc68512786b2b84ea466bfdaa58c08646c25a623f602bf,1735182148276.2949,0x1.9400ea62b44b8p+40,0e996caed89befb89324d429d178c25a9cbd050be86105ea3c9d051a377bf430,a5cef4af22b080321be56e15f50c12a534924ee67f91fa0e76d2ed81b2b29a41,dde49b144ec81c25e134df911fb68f589c02fba835deb5871cfdcd4aac399677,86da98e0db12dec0d7b9d54427ab111b961e278c0c78db5812b04f7c5beca11b,CONSUMED_EVIDENCE_DIAGNOSTIC_ONLY
