arm,feature_index,feature_name,feature_dimension,finite_count,nonfinite_count,exact_constant,exact_duplicate_of,pairwise_exact_linear_dependency_of,linear_dependency_scalar_diagnostic,minimum,maximum,absolute_maximum,train_fold_iqr_degeneracy_count,column_sha256
SS,0,obs__mass,39,49152,0,True,,,,0.001736111111111111,0.001736111111111111,0.001736111111111111,6,049772985cee6f604f000e4ab9cf517a9f849b0cc9ad92f1ec7657b17e85c89e
SS,1,obs__rho,39,49152,0,False,,,,0.9800000117069539,1.0199999788709502,1.0199999788709502,6,75aa8a84baf47a6380a27a619d8351535ba654994731e5360d497294e97b84ff
SS,2,obs__support_h,39,49152,0,False,,,,0.125,0.20833333333333334,0.20833333333333334,0,5f65747396c063516f594cc72ba3adfb4f90e083506bcf8a0c1c0b41b23c3f0f
SS,3,obs__dx,39,49152,0,True,,obs__mass,24.0,0.041666666666666664,0.041666666666666664,0.041666666666666664,6,f065ada51a4543feea4102abc6e2af2cdc2b7520bc7bffc83dbd7962157a5941
SS,4,obs__rho0,39,49152,0,True,,obs__mass,576.0,1.0,1.0,1.0,6,895ecf5ca8708172216fd8bba7848c1fb1de0209488d723a77cbf4935fda64bd
SS,5,obs__c0,39,49152,0,True,,obs__mass,5760.0,10.0,10.0,10.0,6,c0b582d7406c3f1d51c132ed52948eb5950173dee981e265f909353daeb71590
SS,6,obs__kinematic_viscosity,39,49152,0,True,,obs__mass,5.760000000000001,0.01,0.01,0.01,6,4be5247c2dc66f5cf6b05b9c30347810a307b41203d242ec0e4d25b437e5dd2e
SS,7,obs__h_over_dx,39,49152,0,False,,,,3.0,5.000000000000001,5.000000000000001,0,50e7d86210043f34e5857a706810d547e285e34d0555f0003048c9c85a6814b5
SS,8,obs__base_nonself_neighbor_count,39,49152,0,False,,,,24.0,80.0,80.0,0,af45da1e23ca1b35ba7fd295b2d506b814275bac03de0cd051225860f3417203
SS,9,obs__base_neighbor_count_over_nominal,39,49152,0,False,,,,0.8488263631567752,1.0610329539459689,1.0610329539459689,0,a41085d4ff552caae1c669b388dbd37851b254f7370e1c8c563e549098f84f4a
SS,10,obs__base_cov_xx_over_h2,39,49152,0,False,,,,0.0570804934279484,0.08798322445956609,0.08798322445956609,0,0a83c45ff41ca3084627aa461230f78bd13d8cfeec39737eaa9f55c225dfae17
SS,11,obs__base_cov_xy_over_h2,39,49152,0,False,,,,-0.007607106646095224,0.007310951401997989,0.007607106646095224,0,aa96ae0c29973b235c2d0ebd8691c9fa912ce48eacbb02b1383142efce5337ad
SS,12,obs__base_cov_yy_over_h2,39,49152,0,False,,,,0.05698295789964461,0.08658747782591586,0.08658747782591586,0,f68bd4eb758b0f7952219dab3f22132c0e7877a560330ff9981bdbd38fd5d751
SS,13,obs__base_cov_eig_min_over_h2,39,49152,0,False,,,,0.05606603342020805,0.0833190809420839,0.0833190809420839,0,141b5885ce427e49b89e6df90cf6bfcf0fc5d0ad3456a7ca0562982f80f4d494
SS,14,obs__base_cov_eig_max_over_h2,39,49152,0,False,,,,0.05780077018290337,0.08925002589634702,0.08925002589634702,0,fbede1c5e76bb4eefe950914409cf39bf2c9c49607930551cca14ae09191d413
